DEPTH,LITHOLOGY
44.831,IGN
44.8564,IGN
44.8818,IGN
44.9072,IGN
44.9326,IGN
44.958,IGN
44.9834,IGN
45.0088,IGN
45.0342,IGN
45.0596,IGN
45.085,IGN
45.1104,IGN
45.1358,IGN
45.1612,IGN
45.1866,IGN
45.212,IGN
45.2374,IGN
45.2628,IGN
45.2882,IGN
45.3136,IGN
45.339,IGN
45.3644,IGN
45.3898,IGN
45.4152,IGN
45.4406,IGN
45.466,IGN
45.4914,IGN
45.5168,IGN
45.5422,IGN
45.5676,IGN
45.593,IGN
45.6184,IGN
45.6438,IGN
45.6692,IGN
45.6946,IGN
45.72,IGN
45.7454,IGN
45.7708,IGN
45.7962,IGN
45.8216,IGN
45.847,IGN
45.8724,IGN
45.8978,IGN
45.9232,IGN
45.9486,IGN
45.974,IGN
45.9994,IGN
46.0248,IGN
46.0502,IGN
46.0756,IGN
46.101,IGN
46.1264,IGN
46.1518,IGN
46.1772,IGN
46.2026,IGN
46.228,IGN
46.2534,IGN
46.2788,IGN
46.3042,IGN
46.3296,IGN
46.355,IGN
46.3804,IGN
46.4058,IGN
46.4312,IGN
46.4566,IGN
46.482,IGN
46.5074,IGN
46.5328,IGN
46.5582,IGN
46.5836,IGN
46.609,IGN
46.6344,IGN
46.6598,IGN
46.6852,IGN
46.7106,IGN
46.736,IGN
46.7614,IGN
46.7868,IGN
46.8122,IGN
46.8376,IGN
46.863,IGN
46.8884,IGN
46.9138,IGN
46.9392,IGN
46.9646,IGN
46.99,IGN
47.0154,IGN
47.0408,IGN
47.0662,IGN
47.0916,IGN
47.117,IGN
47.1424,IGN
47.1678,IGN
47.1932,IGN
47.2186,IGN
47.244,IGN
47.2694,IGN
47.2948,IGN
47.3202,IGN
47.3456,IGN
47.371,IGN
47.3964,IGN
47.4218,IGN
47.4472,IGN
47.4726,IGN
47.498,IGN
47.5234,IGN
47.5488,IGN
47.5742,IGN
47.5996,IGN
47.625,IGN
47.6504,IGN
