DEPTH,LITHOLOGY
3449.4,SS
3449.55,SS
3449.7,SS
3449.85,SS
3450,SS
3450.15,SS
3450.3,SS
3450.45,SS
3450.6,SS
3450.75,SS
3450.9,SS
3451.05,SS
3451.2,SS
3451.35,SS
3451.5,SS
3451.65,SS
3451.8,SS
3451.95,SS
3452.1,SS
3452.25,SS
3452.4,SS
3452.55,SS
3452.7,SS
3452.85,SS
3453,SS
3453.15,SS
3453.3,SS
3453.45,SS
3453.6,SS
3453.75,SS
3453.9,SS
3454.05,ST
3454.2,ST
3454.35,ST
3454.5,ST
3454.65,ST
3454.8,ST
3454.95,ST
3455.1,ST
3455.25,ST
3455.4,ST
3455.55,ST
3455.7,ST
3455.85,ST
3456,SS
3456.15,SS
3456.3,SS
3456.45,SS
3456.6,SS
3456.75,SS
3456.9,SS
3457.05,SS
3457.2,SS
3457.35,SS
3457.5,SS
3457.65,SS
3457.8,SS
3457.95,SS
3458.1,SS
3458.25,SS
3458.4,SS
3458.55,SS
3458.7,SS
3458.85,SS
3459,DMT
3459.15,DMT
3459.3,DMT
3459.45,DMT
3459.6,DMT
3459.75,DMT
3459.9,DMT
3460.05,DMT
3460.2,DMT
3460.35,DMT
3460.5,DMT
3460.65,DMT
3460.8,DMT
3460.95,DMT
3461.1,DMT
3461.25,DMT
3461.4,DMT
3461.55,DMT
3461.7,DMT
3461.85,DMT
3462,DMT
3462.15,DMT
3462.3,DMT
3462.45,DMT
3462.6,DMT
3462.75,DMT
3462.9,DMT
3463.05,SS
3463.2,SS
3463.35,SS
3463.5,SS
3463.65,SS
3463.8,SS
3463.95,SS
3464.1,DMT
3464.25,DMT
3464.4,DMT
3464.55,DMT
3464.7,DMT
3464.85,DMT
3465,IGN
3465.15,IGN
3465.3,IGN
3465.45,IGN
3465.6,IGN
3465.75,IGN
3465.9,IGN
3466.05,IGN
3466.2,IGN
3466.35,IGN
3466.5,IGN
3466.65,IGN
3466.8,IGN
3466.95,IGN
3467.1,SS
3467.25,SS
3467.4,SS
3467.55,SS
3467.7,SS
3467.85,SS
3468,SS
3468.15,SS
3468.3,SS
3468.45,SS
3468.6,SS
3468.75,SS
3468.9,SS
3469.05,SS
3469.2,SS
3469.35,SS
3469.5,SS
3469.65,SS
3469.8,SS
3469.95,SS
3470.1,SS
3470.25,SS
3470.4,SS
3470.55,SS
3470.7,SS
3470.85,SS
3471,SS
3471.15,SS
3471.3,SS
3471.45,SS
3471.6,SS
3471.75,SS
3471.9,SS
3472.05,SS
3472.2,SS
3472.35,SS
3472.5,SS
3472.65,SS
3472.8,SS
3472.95,SS
3473.1,SS
3473.25,SS
3473.4,SS
3473.55,SS
3473.7,SS
3473.85,SS
3474,SS
3474.15,SS
3474.3,SS
3474.45,SS
3474.6,SS
3474.75,SS
3474.9,SS
3475.05,SS
3475.2,SS
3475.35,SS
3475.5,SS
3475.65,SS
3475.8,SS
3475.95,SS
3476.1,SS
3476.25,SS
3476.4,SS
3476.55,SS
3476.7,SS
3476.85,SS
3477,SS
3477.15,SS
3477.3,SS
3477.45,SS
3477.6,SS
3477.75,SS
3477.9,SS
3478.05,SS
3478.2,SS
3478.35,SS
3478.5,SS
3478.65,SS
3478.8,SS
3478.95,SS
3479.1,SS
3479.25,SS
3479.4,SS
3479.55,SS
3479.7,SS
3479.85,SS
3480,SS
3480.15,SS
3480.3,SS
3480.45,SS
3480.6,SS
3480.75,SS
3480.9,SS
3481.05,SS
3481.2,SS
3481.35,SS
3481.5,SS
3481.65,SS
3481.8,SS
3481.95,SS
3482.1,SS
3482.25,SS
3482.4,SS
3482.55,SS
3482.7,SS
3482.85,SS
3483,SS
